id	type	modified	bibliographicCitation	references	datasetID	institutionCode	collectionCode	datasetName	basisOfRecord	dataGeneralizations	dynamicProperties	occurrenceID	catalogNumber	occurrenceRemarks	recordNumber	recordedBy	individualCount	sex	lifeStage	occurrenceStatus	preparations	otherCatalogNumbers	associatedOccurrences	eventID	parentEventID	samplingProtocol	samplingEffort	eventDate	eventTime	startDayOfYear	endDayOfYear	year	month	day	fieldNumber	locationID	continent	country	stateProvince	county	locality	minimumElevationInMeters	maximumElevationInMeters	verbatimDepth	minimumDepthInMeters	maximumDepthInMeters	decimalLatitude	decimalLongitude	geodeticDatum	coordinateUncertaintyInMeters	footprintWKT	georeferenceRemarks	identifiedBy	dateIdentified	identificationQualifier	typeStatus	scientificNameID	scientificName	kingdom	phylum	class	order	family	genus	subgenus	specificEpithet	infraspecificEpithet	scientificNameAuthorship
476504		2015-08-24 15:31:25			IMIS:dasid:596	Instituto di Biologia Marine per l’Adriatico	Fauna Bentonica		HumanObservation			476504	MarBEF/MacroBEN_476504				2.0			present				fb363		Petersen Dredge	0.2 m²	1935-09-14				1935	9	14			Adriatic Sea				Adriatic, station 333				61	61	45.12099838256836	14.241999626159668	EPSG:4326								urn:lsid:marinespecies.org:taxname:157477	Lumbrineris impatiens										(Claparede, 1868)
476505		2015-08-24 15:31:25			IMIS:dasid:596	Instituto di Biologia Marine per l’Adriatico	Fauna Bentonica		HumanObservation			476505	MarBEF/MacroBEN_476505				1.0			present				fb363		Petersen Dredge	0.2 m²	1935-09-14				1935	9	14			Adriatic Sea				Adriatic, station 333				61	61	45.12099838256836	14.241999626159668	EPSG:4326								urn:lsid:marinespecies.org:taxname:130127	Glycera rouxi										Audouin & Milne Edwards, 1833
476506		2015-08-24 15:31:25			IMIS:dasid:596	Instituto di Biologia Marine per l’Adriatico	Fauna Bentonica		HumanObservation			476506	MarBEF/MacroBEN_476506				1.0			present				fb363		Petersen Dredge	0.2 m²	1935-09-14				1935	9	14			Adriatic Sea				Adriatic, station 333				61	61	45.12099838256836	14.241999626159668	EPSG:4326								urn:lsid:marinespecies.org:taxname:1135	Amphipoda										Latreille, 1816
476507		2015-08-24 15:31:25			IMIS:dasid:596	Instituto di Biologia Marine per l’Adriatico	Fauna Bentonica		HumanObservation			476507	MarBEF/MacroBEN_476507				1.0			present				fb363		Petersen Dredge	0.2 m²	1935-09-14				1935	9	14			Adriatic Sea				Adriatic, station 333				61	61	45.12099838256836	14.241999626159668	EPSG:4326								urn:lsid:marinespecies.org:taxname:100782	Cerianthus										Delle Chiaje, 1830
476508		2015-08-24 15:31:25			IMIS:dasid:596	Instituto di Biologia Marine per l’Adriatico	Fauna Bentonica		HumanObservation			476508	MarBEF/MacroBEN_476508				2.0			present				fb364		Petersen Dredge	0.2 m²	1935-09-15				1935	9	15			Adriatic Sea				Adriatic, station 353				58	58	45.09700012207031	14.248000144958496	EPSG:4326								urn:lsid:marinespecies.org:taxname:141872	Turritella communis										Risso, 1826
476509		2015-08-24 15:31:25			IMIS:dasid:596	Instituto di Biologia Marine per l’Adriatico	Fauna Bentonica		HumanObservation			476509	MarBEF/MacroBEN_476509				1.0			present				fb364		Petersen Dredge	0.2 m²	1935-09-15				1935	9	15			Adriatic Sea				Adriatic, station 353				58	58	45.09700012207031	14.248000144958496	EPSG:4326								urn:lsid:marinespecies.org:taxname:140592	Nucula sulcata										Bronn, 1831
476510		2015-08-24 15:31:25			IMIS:dasid:596	Instituto di Biologia Marine per l’Adriatico	Fauna Bentonica		HumanObservation			476510	MarBEF/MacroBEN_476510				1.0			present				fb364		Petersen Dredge	0.2 m²	1935-09-15				1935	9	15			Adriatic Sea				Adriatic, station 353				58	58	45.09700012207031	14.248000144958496	EPSG:4326								urn:lsid:marinespecies.org:taxname:130072	Marphysa bellii										(Audouin & Milne-Edwards, 1833)
476511		2015-08-24 15:31:25			IMIS:dasid:596	Instituto di Biologia Marine per l’Adriatico	Fauna Bentonica		HumanObservation			476511	MarBEF/MacroBEN_476511				1.0			present				fb364		Petersen Dredge	0.2 m²	1935-09-15				1935	9	15			Adriatic Sea				Adriatic, station 353				58	58	45.09700012207031	14.248000144958496	EPSG:4326								urn:lsid:marinespecies.org:taxname:130127	Glycera rouxi										Audouin & Milne Edwards, 1833
476534		2015-08-24 15:31:25			IMIS:dasid:596	Instituto di Biologia Marine per l’Adriatico	Fauna Bentonica		HumanObservation			476534	MarBEF/MacroBEN_476534				1.0			present				fb367		Petersen Dredge	0.2 m²	1935-09-15				1935	9	15			Adriatic Sea				Adriatic, station 354				54	54	45.03300094604492	14.281000137329102	EPSG:4326								urn:lsid:marinespecies.org:taxname:1135	Amphipoda										Latreille, 1816
476535		2015-08-24 15:31:25			IMIS:dasid:596	Instituto di Biologia Marine per l’Adriatico	Fauna Bentonica		HumanObservation			476535	MarBEF/MacroBEN_476535				2.0			present				fb368		Petersen Dredge	0.2 m²	1935-09-15				1935	9	15			Adriatic Sea				Adriatic, station 356				51	51	45.005001068115234	14.204000473022461	EPSG:4326								urn:lsid:marinespecies.org:taxname:131067	Labioleanira yhleni										(Malmgren, 1867)
476536		2015-08-24 15:31:25			IMIS:dasid:596	Instituto di Biologia Marine per l’Adriatico	Fauna Bentonica		HumanObservation			476536	MarBEF/MacroBEN_476536				2.0			present				fb368		Petersen Dredge	0.2 m²	1935-09-15				1935	9	15			Adriatic Sea				Adriatic, station 356				51	51	45.005001068115234	14.204000473022461	EPSG:4326								urn:lsid:marinespecies.org:taxname:130072	Marphysa bellii										(Audouin & Milne-Edwards, 1833)
476537		2015-08-24 15:31:25			IMIS:dasid:596	Instituto di Biologia Marine per l’Adriatico	Fauna Bentonica		HumanObservation			476537	MarBEF/MacroBEN_476537				1.0			present				fb368		Petersen Dredge	0.2 m²	1935-09-15				1935	9	15			Adriatic Sea				Adriatic, station 356				51	51	45.005001068115234	14.204000473022461	EPSG:4326								urn:lsid:marinespecies.org:taxname:130324	Praxillella gracilis										(M. Sars, 1861)
476538		2015-08-24 15:31:25			IMIS:dasid:596	Instituto di Biologia Marine per l’Adriatico	Fauna Bentonica		HumanObservation			476538	MarBEF/MacroBEN_476538				4.0			present				fb368		Petersen Dredge	0.2 m²	1935-09-15				1935	9	15			Adriatic Sea				Adriatic, station 356				51	51	45.005001068115234	14.204000473022461	EPSG:4326								urn:lsid:marinespecies.org:taxname:425058	Aspidosiphon muelleri										Diesing, 1851
476539		2015-08-24 15:31:25			IMIS:dasid:596	Instituto di Biologia Marine per l’Adriatico	Fauna Bentonica		HumanObservation			476539	MarBEF/MacroBEN_476539				4.0			present				fb369		Petersen Dredge	0.2 m²	1935-09-15				1935	9	15			Adriatic Sea				Adriatic, station 358				53	53	45.0	14.300999641418457	EPSG:4326								urn:lsid:marinespecies.org:taxname:141872	Turritella communis										Risso, 1826
476540		2015-08-24 15:31:25			IMIS:dasid:596	Instituto di Biologia Marine per l’Adriatico	Fauna Bentonica		HumanObservation			476540	MarBEF/MacroBEN_476540				1.0			present				fb369		Petersen Dredge	0.2 m²	1935-09-15				1935	9	15			Adriatic Sea				Adriatic, station 358				53	53	45.0	14.300999641418457	EPSG:4326								urn:lsid:marinespecies.org:taxname:140590	Nucula nucleus										(Linnaeus, 1758)
476541		2015-08-24 15:31:25			IMIS:dasid:596	Instituto di Biologia Marine per l’Adriatico	Fauna Bentonica		HumanObservation			476541	MarBEF/MacroBEN_476541				1.0			present				fb369		Petersen Dredge	0.2 m²	1935-09-15				1935	9	15			Adriatic Sea				Adriatic, station 358				53	53	45.0	14.300999641418457	EPSG:4326								urn:lsid:marinespecies.org:taxname:131067	Labioleanira yhleni										(Malmgren, 1867)
476542		2015-08-24 15:31:25			IMIS:dasid:596	Instituto di Biologia Marine per l’Adriatico	Fauna Bentonica		HumanObservation			476542	MarBEF/MacroBEN_476542				1.0			present				fb369		Petersen Dredge	0.2 m²	1935-09-15				1935	9	15			Adriatic Sea				Adriatic, station 358				53	53	45.0	14.300999641418457	EPSG:4326								urn:lsid:marinespecies.org:taxname:157477	Lumbrineris impatiens										(Claparede, 1868)
476543		2015-08-24 15:31:25			IMIS:dasid:596	Instituto di Biologia Marine per l’Adriatico	Fauna Bentonica		HumanObservation			476543	MarBEF/MacroBEN_476543				1.0			present				fb369		Petersen Dredge	0.2 m²	1935-09-15				1935	9	15			Adriatic Sea				Adriatic, station 358				53	53	45.0	14.300999641418457	EPSG:4326								urn:lsid:marinespecies.org:taxname:131573	Terebellides stroemii										M. Sars, 1835
476544		2015-08-24 15:31:25			IMIS:dasid:596	Instituto di Biologia Marine per l’Adriatico	Fauna Bentonica		HumanObservation			476544	MarBEF/MacroBEN_476544				17.0			present				fb369		Petersen Dredge	0.2 m²	1935-09-15				1935	9	15			Adriatic Sea				Adriatic, station 358				53	53	45.0	14.300999641418457	EPSG:4326								urn:lsid:marinespecies.org:taxname:425058	Aspidosiphon muelleri										Diesing, 1851
476600		2015-08-24 15:31:25			IMIS:dasid:596	Instituto di Biologia Marine per l’Adriatico	Fauna Bentonica		HumanObservation			476600	MarBEF/MacroBEN_476600				1.0			present				fb379		Petersen Dredge	0.2 m²	1935-09-14				1935	9	14			Adriatic Sea				Adriatic, station 331				48	48	44.94599914550781	14.12600040435791	EPSG:4326								urn:lsid:marinespecies.org:taxname:157477	Lumbrineris impatiens										(Claparede, 1868)
476601		2015-08-24 15:31:25			IMIS:dasid:596	Instituto di Biologia Marine per l’Adriatico	Fauna Bentonica		HumanObservation			476601	MarBEF/MacroBEN_476601				2.0			present				fb379		Petersen Dredge	0.2 m²	1935-09-14				1935	9	14			Adriatic Sea				Adriatic, station 331				48	48	44.94599914550781	14.12600040435791	EPSG:4326								urn:lsid:marinespecies.org:taxname:131573	Terebellides stroemii										M. Sars, 1835
476602		2015-08-24 15:31:25			IMIS:dasid:596	Instituto di Biologia Marine per l’Adriatico	Fauna Bentonica		HumanObservation			476602	MarBEF/MacroBEN_476602				15.0			present				fb379		Petersen Dredge	0.2 m²	1935-09-14				1935	9	14			Adriatic Sea				Adriatic, station 331				48	48	44.94599914550781	14.12600040435791	EPSG:4326								urn:lsid:marinespecies.org:taxname:425058	Aspidosiphon muelleri										Diesing, 1851
476603		2015-08-24 15:31:25			IMIS:dasid:596	Instituto di Biologia Marine per l’Adriatico	Fauna Bentonica		HumanObservation			476603	MarBEF/MacroBEN_476603				1.0			present				fb379		Petersen Dredge	0.2 m²	1935-09-14				1935	9	14			Adriatic Sea				Adriatic, station 331				48	48	44.94599914550781	14.12600040435791	EPSG:4326								urn:lsid:marinespecies.org:taxname:107728	Callianassa candida										(Olivi, 1792)
476604		2015-08-24 15:31:25			IMIS:dasid:596	Instituto di Biologia Marine per l’Adriatico	Fauna Bentonica		HumanObservation			476604	MarBEF/MacroBEN_476604				2.0			present				fb380		Petersen Dredge	0.2 m²	1935-09-13				1935	9	13			Adriatic Sea				Adriatic, station 330				44	44	44.95199966430664	14.057000160217285	EPSG:4326								urn:lsid:marinespecies.org:taxname:130700	Pilargis verrucosa										de Saint Joseph, 1899
476605		2015-08-24 15:31:25			IMIS:dasid:596	Instituto di Biologia Marine per l’Adriatico	Fauna Bentonica		HumanObservation			476605	MarBEF/MacroBEN_476605				1.0			present				fb380		Petersen Dredge	0.2 m²	1935-09-13				1935	9	13			Adriatic Sea				Adriatic, station 330				44	44	44.95199966430664	14.057000160217285	EPSG:4326								urn:lsid:marinespecies.org:taxname:130359	Nephtys hombergii										Savigny, 1818
476606		2015-08-24 15:31:25			IMIS:dasid:596	Instituto di Biologia Marine per l’Adriatico	Fauna Bentonica		HumanObservation			476606	MarBEF/MacroBEN_476606				1.0			present				fb380		Petersen Dredge	0.2 m²	1935-09-13				1935	9	13			Adriatic Sea				Adriatic, station 330				44	44	44.95199966430664	14.057000160217285	EPSG:4326								urn:lsid:marinespecies.org:taxname:130127	Glycera rouxi										Audouin & Milne Edwards, 1833
476607		2015-08-24 15:31:25			IMIS:dasid:596	Instituto di Biologia Marine per l’Adriatico	Fauna Bentonica		HumanObservation			476607	MarBEF/MacroBEN_476607				4.0			present				fb380		Petersen Dredge	0.2 m²	1935-09-13				1935	9	13			Adriatic Sea				Adriatic, station 330				44	44	44.95199966430664	14.057000160217285	EPSG:4326								urn:lsid:marinespecies.org:taxname:425058	Aspidosiphon muelleri										Diesing, 1851
476608		2015-08-24 15:31:25			IMIS:dasid:596	Instituto di Biologia Marine per l’Adriatico	Fauna Bentonica		HumanObservation			476608	MarBEF/MacroBEN_476608				2.0			present				fb380		Petersen Dredge	0.2 m²	1935-09-13				1935	9	13			Adriatic Sea				Adriatic, station 330				44	44	44.95199966430664	14.057000160217285	EPSG:4326								urn:lsid:marinespecies.org:taxname:136050	Golfingia vulgaris										(de Blainville, 1827)
476609		2015-08-24 15:31:25			IMIS:dasid:596	Instituto di Biologia Marine per l’Adriatico	Fauna Bentonica		HumanObservation			476609	MarBEF/MacroBEN_476609				1.0			present				fb380		Petersen Dredge	0.2 m²	1935-09-13				1935	9	13			Adriatic Sea				Adriatic, station 330				44	44	44.95199966430664	14.057000160217285	EPSG:4326								urn:lsid:marinespecies.org:taxname:182709	Alpheus ruber										
476610		2015-08-24 15:31:25			IMIS:dasid:596	Instituto di Biologia Marine per l’Adriatico	Fauna Bentonica		HumanObservation			476610	MarBEF/MacroBEN_476610				1.0			present				fb381		Petersen Dredge	0.2 m²	1935-09-13				1935	9	13			Adriatic Sea				Adriatic, station 326				39	39	44.979000091552734	14.086999893188477	EPSG:4326								urn:lsid:marinespecies.org:taxname:130127	Glycera rouxi										Audouin & Milne Edwards, 1833
476545		2015-08-24 15:31:25			IMIS:dasid:596	Instituto di Biologia Marine per l’Adriatico	Fauna Bentonica		HumanObservation			476545	MarBEF/MacroBEN_476545				2.0			present				fb369		Petersen Dredge	0.2 m²	1935-09-15				1935	9	15			Adriatic Sea				Adriatic, station 358				53	53	45.0	14.300999641418457	EPSG:4326								urn:lsid:marinespecies.org:taxname:107728	Callianassa candida										(Olivi, 1792)
476546		2015-08-24 15:31:25			IMIS:dasid:596	Instituto di Biologia Marine per l’Adriatico	Fauna Bentonica		HumanObservation			476546	MarBEF/MacroBEN_476546				11.0			present				fb370		Petersen Dredge	0.2 m²	1935-09-15				1935	9	15			Adriatic Sea				Adriatic, station 359				56	56	44.96200180053711	14.343000411987305	EPSG:4326								urn:lsid:marinespecies.org:taxname:141872	Turritella communis										Risso, 1826
476547		2015-08-24 15:31:25			IMIS:dasid:596	Instituto di Biologia Marine per l’Adriatico	Fauna Bentonica		HumanObservation			476547	MarBEF/MacroBEN_476547				1.0			present				fb370		Petersen Dredge	0.2 m²	1935-09-15				1935	9	15			Adriatic Sea				Adriatic, station 359				56	56	44.96200180053711	14.343000411987305	EPSG:4326								urn:lsid:marinespecies.org:taxname:141433	Abra alba										(Wood W., 1802)
476548		2015-08-24 15:31:25			IMIS:dasid:596	Instituto di Biologia Marine per l’Adriatico	Fauna Bentonica		HumanObservation			476548	MarBEF/MacroBEN_476548				1.0			present				fb370		Petersen Dredge	0.2 m²	1935-09-15				1935	9	15			Adriatic Sea				Adriatic, station 359				56	56	44.96200180053711	14.343000411987305	EPSG:4326								urn:lsid:marinespecies.org:taxname:157583	Syllis cornuta										(Rathke, 1843)
476549		2015-08-24 15:31:25			IMIS:dasid:596	Instituto di Biologia Marine per l’Adriatico	Fauna Bentonica		HumanObservation			476549	MarBEF/MacroBEN_476549				1.0			present				fb370		Petersen Dredge	0.2 m²	1935-09-15				1935	9	15			Adriatic Sea				Adriatic, station 359				56	56	44.96200180053711	14.343000411987305	EPSG:4326								urn:lsid:marinespecies.org:taxname:1053	Nemertina										
476550		2015-08-24 15:31:25			IMIS:dasid:596	Instituto di Biologia Marine per l’Adriatico	Fauna Bentonica		HumanObservation			476550	MarBEF/MacroBEN_476550				2.0			present				fb370		Petersen Dredge	0.2 m²	1935-09-15				1935	9	15			Adriatic Sea				Adriatic, station 359				56	56	44.96200180053711	14.343000411987305	EPSG:4326								urn:lsid:marinespecies.org:taxname:425058	Aspidosiphon muelleri										Diesing, 1851
476551		2015-08-24 15:31:25			IMIS:dasid:596	Instituto di Biologia Marine per l’Adriatico	Fauna Bentonica		HumanObservation			476551	MarBEF/MacroBEN_476551				3.0			present				fb370		Petersen Dredge	0.2 m²	1935-09-15				1935	9	15			Adriatic Sea				Adriatic, station 359				56	56	44.96200180053711	14.343000411987305	EPSG:4326								urn:lsid:marinespecies.org:taxname:107728	Callianassa candida										(Olivi, 1792)
476552		2015-08-24 15:31:25			IMIS:dasid:596	Instituto di Biologia Marine per l’Adriatico	Fauna Bentonica		HumanObservation			476552	MarBEF/MacroBEN_476552				2.0			present				fb371		Petersen Dredge	0.2 m²	1935-09-15				1935	9	15			Adriatic Sea				Adriatic, station 360				55	55	44.93600082397461	14.354000091552734	EPSG:4326								urn:lsid:marinespecies.org:taxname:141872	Turritella communis										Risso, 1826
476553		2015-08-24 15:31:25			IMIS:dasid:596	Instituto di Biologia Marine per l’Adriatico	Fauna Bentonica		HumanObservation			476553	MarBEF/MacroBEN_476553				1.0			present				fb371		Petersen Dredge	0.2 m²	1935-09-15				1935	9	15			Adriatic Sea				Adriatic, station 360				55	55	44.93600082397461	14.354000091552734	EPSG:4326								urn:lsid:marinespecies.org:taxname:124456	Labidoplax digitata										(Montagu, 1815)
476554		2015-08-24 15:31:25			IMIS:dasid:596	Instituto di Biologia Marine per l’Adriatico	Fauna Bentonica		HumanObservation			476554	MarBEF/MacroBEN_476554				2.0			present				fb371		Petersen Dredge	0.2 m²	1935-09-15				1935	9	15			Adriatic Sea				Adriatic, station 360				55	55	44.93600082397461	14.354000091552734	EPSG:4326								urn:lsid:marinespecies.org:taxname:107728	Callianassa candida										(Olivi, 1792)
476555		2015-08-24 15:31:25			IMIS:dasid:596	Instituto di Biologia Marine per l’Adriatico	Fauna Bentonica		HumanObservation			476555	MarBEF/MacroBEN_476555				2.0			present				fb372		Petersen Dredge	0.2 m²	1935-09-15				1935	9	15			Adriatic Sea				Adriatic, station 357				55	55	44.952999114990234	14.255999565124512	EPSG:4326								urn:lsid:marinespecies.org:taxname:141872	Turritella communis										Risso, 1826
476556		2015-08-24 15:31:25			IMIS:dasid:596	Instituto di Biologia Marine per l’Adriatico	Fauna Bentonica		HumanObservation			476556	MarBEF/MacroBEN_476556				1.0			present				fb372		Petersen Dredge	0.2 m²	1935-09-15				1935	9	15			Adriatic Sea				Adriatic, station 357				55	55	44.952999114990234	14.255999565124512	EPSG:4326								urn:lsid:marinespecies.org:taxname:131067	Labioleanira yhleni										(Malmgren, 1867)
476557		2015-08-24 15:31:25			IMIS:dasid:596	Instituto di Biologia Marine per l’Adriatico	Fauna Bentonica		HumanObservation			476557	MarBEF/MacroBEN_476557				1.0			present				fb372		Petersen Dredge	0.2 m²	1935-09-15				1935	9	15			Adriatic Sea				Adriatic, station 357				55	55	44.952999114990234	14.255999565124512	EPSG:4326								urn:lsid:marinespecies.org:taxname:130360	Nephtys hystricis										McIntosh, 1900
476558		2015-08-24 15:31:25			IMIS:dasid:596	Instituto di Biologia Marine per l’Adriatico	Fauna Bentonica		HumanObservation			476558	MarBEF/MacroBEN_476558				1.0			present				fb372		Petersen Dredge	0.2 m²	1935-09-15				1935	9	15			Adriatic Sea				Adriatic, station 357				55	55	44.952999114990234	14.255999565124512	EPSG:4326								urn:lsid:marinespecies.org:taxname:130127	Glycera rouxi										Audouin & Milne Edwards, 1833
476559		2015-08-24 15:31:25			IMIS:dasid:596	Instituto di Biologia Marine per l’Adriatico	Fauna Bentonica		HumanObservation			476559	MarBEF/MacroBEN_476559				1.0			present				fb372		Petersen Dredge	0.2 m²	1935-09-15				1935	9	15			Adriatic Sea				Adriatic, station 357				55	55	44.952999114990234	14.255999565124512	EPSG:4326								urn:lsid:marinespecies.org:taxname:1053	Nemertina										
476560		2015-08-24 15:31:25			IMIS:dasid:596	Instituto di Biologia Marine per l’Adriatico	Fauna Bentonica		HumanObservation			476560	MarBEF/MacroBEN_476560				7.0			present				fb372		Petersen Dredge	0.2 m²	1935-09-15				1935	9	15			Adriatic Sea				Adriatic, station 357				55	55	44.952999114990234	14.255999565124512	EPSG:4326								urn:lsid:marinespecies.org:taxname:425058	Aspidosiphon muelleri										Diesing, 1851
476561		2015-08-24 15:31:25			IMIS:dasid:596	Instituto di Biologia Marine per l’Adriatico	Fauna Bentonica		HumanObservation			476561	MarBEF/MacroBEN_476561				1.0			present				fb373		Petersen Dredge	0.2 m²	1935-09-16				1935	9	16			Adriatic Sea				Adriatic, station 361				48	48	44.922000885009766	14.281000137329102	EPSG:4326								urn:lsid:marinespecies.org:taxname:140590	Nucula nucleus										(Linnaeus, 1758)
476562		2015-08-24 15:31:25			IMIS:dasid:596	Instituto di Biologia Marine per l’Adriatico	Fauna Bentonica		HumanObservation			476562	MarBEF/MacroBEN_476562				1.0			present				fb373		Petersen Dredge	0.2 m²	1935-09-16				1935	9	16			Adriatic Sea				Adriatic, station 361				48	48	44.922000885009766	14.281000137329102	EPSG:4326								urn:lsid:marinespecies.org:taxname:140287	Myrtea spinifera										(Montagu, 1803)
476563		2015-08-24 15:31:25			IMIS:dasid:596	Instituto di Biologia Marine per l’Adriatico	Fauna Bentonica		HumanObservation			476563	MarBEF/MacroBEN_476563				1.0			present				fb373		Petersen Dredge	0.2 m²	1935-09-16				1935	9	16			Adriatic Sea				Adriatic, station 361				48	48	44.922000885009766	14.281000137329102	EPSG:4326								urn:lsid:marinespecies.org:taxname:141909	Clausinella fasciata										(da Costa, 1778)
476564		2015-08-24 15:31:25			IMIS:dasid:596	Instituto di Biologia Marine per l’Adriatico	Fauna Bentonica		HumanObservation			476564	MarBEF/MacroBEN_476564				1.0			present				fb373		Petersen Dredge	0.2 m²	1935-09-16				1935	9	16			Adriatic Sea				Adriatic, station 361				48	48	44.922000885009766	14.281000137329102	EPSG:4326								urn:lsid:marinespecies.org:taxname:129278	Eunice										Cuvier, 1817
476565		2015-08-24 15:31:25			IMIS:dasid:596	Instituto di Biologia Marine per l’Adriatico	Fauna Bentonica		HumanObservation			476565	MarBEF/MacroBEN_476565				1.0			present				fb373		Petersen Dredge	0.2 m²	1935-09-16				1935	9	16			Adriatic Sea				Adriatic, station 361				48	48	44.922000885009766	14.281000137329102	EPSG:4326								urn:lsid:marinespecies.org:taxname:130075	Marphysa sanguinea										(Montagu, 1815)
476566		2015-08-24 15:31:25			IMIS:dasid:596	Instituto di Biologia Marine per l’Adriatico	Fauna Bentonica		HumanObservation			476566	MarBEF/MacroBEN_476566				1.0			present				fb373		Petersen Dredge	0.2 m²	1935-09-16				1935	9	16			Adriatic Sea				Adriatic, station 361				48	48	44.922000885009766	14.281000137329102	EPSG:4326								urn:lsid:marinespecies.org:taxname:130464	Hyalinoecia tubicola										(O.F. Müller, 1776)
476567		2015-08-24 15:31:25			IMIS:dasid:596	Instituto di Biologia Marine per l’Adriatico	Fauna Bentonica		HumanObservation			476567	MarBEF/MacroBEN_476567				3.0			present				fb373		Petersen Dredge	0.2 m²	1935-09-16				1935	9	16			Adriatic Sea				Adriatic, station 361				48	48	44.922000885009766	14.281000137329102	EPSG:4326								urn:lsid:marinespecies.org:taxname:157477	Lumbrineris impatiens										(Claparede, 1868)
476568		2015-08-24 15:31:25			IMIS:dasid:596	Instituto di Biologia Marine per l’Adriatico	Fauna Bentonica		HumanObservation			476568	MarBEF/MacroBEN_476568				1.0			present				fb373		Petersen Dredge	0.2 m²	1935-09-16				1935	9	16			Adriatic Sea				Adriatic, station 361				48	48	44.922000885009766	14.281000137329102	EPSG:4326								urn:lsid:marinespecies.org:taxname:129898	Notomastus latericeus										M. Sars, 1851
476569		2015-08-24 15:31:25			IMIS:dasid:596	Instituto di Biologia Marine per l’Adriatico	Fauna Bentonica		HumanObservation			476569	MarBEF/MacroBEN_476569				1.0			present				fb373		Petersen Dredge	0.2 m²	1935-09-16				1935	9	16			Adriatic Sea				Adriatic, station 361				48	48	44.922000885009766	14.281000137329102	EPSG:4326								urn:lsid:marinespecies.org:taxname:130321	Petaloproctus terricola										Quatrefages, 1865
476570		2015-08-24 15:31:25			IMIS:dasid:596	Instituto di Biologia Marine per l’Adriatico	Fauna Bentonica		HumanObservation			476570	MarBEF/MacroBEN_476570				2.0			present				fb373		Petersen Dredge	0.2 m²	1935-09-16				1935	9	16			Adriatic Sea				Adriatic, station 361				48	48	44.922000885009766	14.281000137329102	EPSG:4326								urn:lsid:marinespecies.org:taxname:425058	Aspidosiphon muelleri										Diesing, 1851
476571		2015-08-24 15:31:25			IMIS:dasid:596	Instituto di Biologia Marine per l’Adriatico	Fauna Bentonica		HumanObservation			476571	MarBEF/MacroBEN_476571				2.0			present				fb374		Petersen Dredge	0.2 m²	1935-09-13				1935	9	13			Adriatic Sea				Adriatic, station 325				50	50	44.92100143432617	14.112000465393066	EPSG:4326								urn:lsid:marinespecies.org:taxname:157583	Syllis cornuta										(Rathke, 1843)
476572		2015-08-24 15:31:25			IMIS:dasid:596	Instituto di Biologia Marine per l’Adriatico	Fauna Bentonica		HumanObservation			476572	MarBEF/MacroBEN_476572				1.0			present				fb374		Petersen Dredge	0.2 m²	1935-09-13				1935	9	13			Adriatic Sea				Adriatic, station 325				50	50	44.92100143432617	14.112000465393066	EPSG:4326								urn:lsid:marinespecies.org:taxname:131573	Terebellides stroemii										M. Sars, 1835
476573		2015-08-24 15:31:25			IMIS:dasid:596	Instituto di Biologia Marine per l’Adriatico	Fauna Bentonica		HumanObservation			476573	MarBEF/MacroBEN_476573				6.0			present				fb374		Petersen Dredge	0.2 m²	1935-09-13				1935	9	13			Adriatic Sea				Adriatic, station 325				50	50	44.92100143432617	14.112000465393066	EPSG:4326								urn:lsid:marinespecies.org:taxname:425058	Aspidosiphon muelleri										Diesing, 1851
476574		2015-08-24 15:31:25			IMIS:dasid:596	Instituto di Biologia Marine per l’Adriatico	Fauna Bentonica		HumanObservation			476574	MarBEF/MacroBEN_476574				1.0			present				fb374		Petersen Dredge	0.2 m²	1935-09-13				1935	9	13			Adriatic Sea				Adriatic, station 325				50	50	44.92100143432617	14.112000465393066	EPSG:4326								urn:lsid:marinespecies.org:taxname:1135	Amphipoda										Latreille, 1816
476575		2015-08-24 15:31:25			IMIS:dasid:596	Instituto di Biologia Marine per l’Adriatico	Fauna Bentonica		HumanObservation			476575	MarBEF/MacroBEN_476575				1.0			present				fb375		Petersen Dredge	UNKNOWN										Adriatic Sea				Adriatic, station 363				50	50	44.89699935913086	14.244999885559082	EPSG:4326								urn:lsid:marinespecies.org:taxname:130700	Pilargis verrucosa										de Saint Joseph, 1899
476576		2015-08-24 15:31:25			IMIS:dasid:596	Instituto di Biologia Marine per l’Adriatico	Fauna Bentonica		HumanObservation			476576	MarBEF/MacroBEN_476576				1.0			present				fb375		Petersen Dredge	UNKNOWN										Adriatic Sea				Adriatic, station 363				50	50	44.89699935913086	14.244999885559082	EPSG:4326								urn:lsid:marinespecies.org:taxname:129881	Dasybranchus caducus										(Grube, 1846)
476577		2015-08-24 15:31:25			IMIS:dasid:596	Instituto di Biologia Marine per l’Adriatico	Fauna Bentonica		HumanObservation			476577	MarBEF/MacroBEN_476577				20.0			present				fb375		Petersen Dredge	UNKNOWN										Adriatic Sea				Adriatic, station 363				50	50	44.89699935913086	14.244999885559082	EPSG:4326								urn:lsid:marinespecies.org:taxname:425058	Aspidosiphon muelleri										Diesing, 1851
